method,dataset,n,layout,ED_frac,ED,d_max,instance,seed,status,objective,profit,rental,arrival,time_s,time_to_best_s,n_items,n_truck,n_drone,n_rendv,W_final,W_capacity,evals,reheats,error
VNS,ttd300,40,5,0.25,100.0,400.0,ttd300_n40_L5_f025,2,ok,-46093.9044,30353.0,76446.9044,1528.9381,600.0001,425.0579,36,22,14,16,36160.0,91001.0,70916214,,
SA,ttd300,40,1,0.5,189.0,378.0,ttd300_n40_L1_f050,2,ok,-32410.6851,34418.0,66828.6851,1336.5737,600.0323,3.6409,40,24,16,16,40182.0,91001.0,31975991,213,
VNS,ttd300,40,1,0.5,189.0,378.0,ttd300_n40_L1_f050,2,ok,-34301.2963,34418.0,68719.2963,1374.3859,600.1885,472.2183,40,27,13,13,40182.0,91001.0,27223619,,
SA,ttd300,40,2,0.5,160.0,321.0,ttd300_n40_L2_f050,2,ok,-35218.4689,33663.0,68881.4689,1377.6294,600.0339,290.9358,40,25,15,15,40143.0,91001.0,31900319,213,
VNS,ttd300,40,2,0.5,160.0,321.0,ttd300_n40_L2_f050,2,ok,-36306.7265,33109.0,69415.7265,1388.3145,600.0001,441.6587,39,22,17,17,39140.0,91001.0,44471759,,
SA,ttd300,40,3,0.5,191.0,382.0,ttd300_n40_L3_f050,2,ok,-40342.02,33450.0,73792.02,1475.8404,600.0323,129.9186,38,21,17,17,38191.0,91001.0,31285283,208,
VNS,ttd300,40,3,0.5,191.0,382.0,ttd300_n40_L3_f050,2,ok,-37254.7596,33341.0,70595.7596,1411.9152,600.0397,568.3001,38,24,14,14,38182.0,91001.0,23388403,,
SA,ttd300,40,4,0.5,182.0,365.0,ttd300_n40_L4_f050,2,ok,-33061.9469,34224.0,67285.9469,1345.7189,600.0536,600.0536,40,24,16,16,40175.0,91001.0,31516397,210,
VNS,ttd300,40,4,0.5,182.0,365.0,ttd300_n40_L4_f050,2,ok,-33724.8923,32397.0,66121.8923,1322.4378,600.005,567.3483,37,24,13,13,37158.0,91001.0,28203935,,
SA,ttd300,40,5,0.5,200.0,400.0,ttd300_n40_L5_f050,2,ok,-35155.1202,31041.0,66196.1202,1323.9224,600.0529,600.0529,37,22,15,16,37162.0,91001.0,31231900,208,
VNS,ttd300,40,5,0.5,200.0,400.0,ttd300_n40_L5_f050,2,ok,-40738.2901,29944.0,70682.2901,1413.6458,600.0,561.1785,35,25,10,11,35157.0,91001.0,30355133,,
SA,ttd300,40,1,0.75,284.0,378.0,ttd300_n40_L1_f075,2,ok,-32453.3161,34418.0,66871.3161,1337.4263,600.0332,60.9396,40,23,17,17,40182.0,91001.0,31961774,213,
VNS,ttd300,40,1,0.75,284.0,378.0,ttd300_n40_L1_f075,2,ok,-36555.0673,32598.0,69153.0673,1383.0613,600.036,57.642,37,29,8,10,37164.0,91001.0,19854097,,
SA,ttd300,40,2,0.75,241.0,321.0,ttd300_n40_L2_f075,2,ok,-30023.2321,33663.0,63686.2321,1273.7246,600.0764,600.0764,40,24,16,16,40143.0,91001.0,31419211,209,
VNS,ttd300,40,2,0.75,241.0,321.0,ttd300_n40_L2_f075,2,ok,-33242.3454,33109.0,66351.3454,1327.0269,600.1271,425.0289,39,29,10,10,39140.0,91001.0,30184449,,
VNS,ttd300,40,3,0.75,286.0,382.0,ttd300_n40_L3_f075,2,ok,-44262.9087,32665.0,76927.9087,1538.5582,600.0001,540.4704,37,27,10,10,37175.0,91001.0,16296898,,
SA,ttd300,40,3,0.75,286.0,382.0,ttd300_n40_L3_f075,2,ok,-36223.0913,34110.0,70333.0913,1406.6618,600.756,600.756,39,27,12,12,39192.0,91001.0,31447283,210,
SA,ttd300,40,4,0.75,274.0,365.0,ttd300_n40_L4_f075,2,ok,-33475.3269,34224.0,67699.3269,1353.9865,600.0328,390.8228,40,21,19,19,40175.0,91001.0,31271249,208,
VNS,ttd300,40,4,0.75,274.0,365.0,ttd300_n40_L4_f075,2,ok,-36378.6853,34224.0,70602.6853,1412.0537,600.0,481.0841,40,27,13,13,40175.0,91001.0,15610479,,
SA,ttd300,40,5,0.75,300.0,400.0,ttd300_n40_L5_f075,2,ok,-32338.8702,31702.0,64040.8702,1280.8174,600.061,600.0609,38,24,14,15,38163.0,91001.0,31527180,210,
VNS,ttd300,40,5,0.75,300.0,400.0,ttd300_n40_L5_f075,2,ok,-42379.7187,29953.0,72332.7187,1446.6544,600.0001,82.3973,35,25,10,11,35155.0,91001.0,15028828,,
SA,ttd300,40,1,1.0,378.0,378.0,ttd300_n40_L1_f100,2,ok,-34171.0527,33260.0,67431.0527,1348.6211,600.0623,600.0622,38,24,14,14,38170.0,91001.0,31608264,211,
VNS,ttd300,40,1,1.0,378.0,378.0,ttd300_n40_L1_f100,2,ok,-34201.8671,33816.0,68017.8671,1360.3573,600.0001,368.8789,39,29,10,10,39179.0,91001.0,16560465,,
SA,ttd300,40,2,1.0,321.0,321.0,ttd300_n40_L2_f100,2,ok,-29204.8387,32418.0,61622.8387,1232.4568,600.0561,600.056,38,24,14,14,38137.0,91001.0,31608957,210,
VNS,ttd300,40,2,1.0,321.0,321.0,ttd300_n40_L2_f100,2,ok,-31006.7943,33663.0,64669.7943,1293.3959,600.053,579.7491,40,30,10,10,40143.0,91001.0,17160120,,
SA,ttd300,40,3,1.0,382.0,382.0,ttd300_n40_L3_f100,2,ok,-36155.7023,34653.0,70808.7023,1416.174,600.043,518.5349,40,27,13,13,40192.0,91001.0,30986156,207,
VNS,ttd300,40,3,1.0,382.0,382.0,ttd300_n40_L3_f100,2,ok,-35181.5084,34110.0,69291.5084,1385.8302,600.0001,455.2073,39,29,10,10,39192.0,91001.0,13279467,,
SA,ttd300,40,4,1.0,365.0,365.0,ttd300_n40_L4_f100,2,ok,-32544.7572,33616.0,66160.7572,1323.2151,600.0551,600.0551,39,24,15,15,39171.0,91001.0,31052089,207,
VNS,ttd300,40,4,1.0,365.0,365.0,ttd300_n40_L4_f100,2,ok,-40970.4632,33616.0,74586.4632,1491.7293,600.1316,562.1822,39,29,10,10,39171.0,91001.0,14495934,,
SA,ttd300,40,5,1.0,400.0,400.0,ttd300_n40_L5_f100,2,ok,-32976.3965,31702.0,64678.3965,1293.5679,600.0406,523.3735,38,25,13,15,38163.0,91001.0,31372866,209,
VNS,ttd300,40,5,1.0,400.0,400.0,ttd300_n40_L5_f100,2,ok,-40345.8189,31644.0,71989.8189,1439.7964,600.2848,329.5284,38,29,9,10,38169.0,91001.0,15658964,,
SA,ttd300,40,1,0.25,94.0,378.0,ttd300_n40_L1_f025,3,ok,-43501.7211,31032.0,74533.7211,1490.6744,600.0331,424.4769,35,23,12,15,35163.0,91001.0,34923490,233,
VNS,ttd300,40,1,0.25,94.0,378.0,ttd300_n40_L1_f025,3,ok,-43290.283,31838.0,75128.283,1502.5657,600.0001,540.2583,36,22,14,16,36163.0,91001.0,74496909,,
SA,ttd300,40,2,0.25,80.0,321.0,ttd300_n40_L2_f025,3,ok,-47221.1489,32463.0,79684.1489,1593.683,600.0612,442.8749,38,27,11,11,38138.0,91001.0,35747097,239,
VNS,ttd300,40,2,0.25,80.0,321.0,ttd300_n40_L2_f025,3,ok,-49529.1649,30008.0,79537.1649,1590.7433,600.0185,193.2604,35,23,12,13,35130.0,91001.0,60888719,,
SA,ttd300,40,3,0.25,96.0,382.0,ttd300_n40_L3_f025,3,ok,-54886.5381,33420.0,88306.5381,1766.1308,600.0299,97.2587,38,23,15,16,38191.0,91001.0,35122966,234,
VNS,ttd300,40,3,0.25,96.0,382.0,ttd300_n40_L3_f025,3,ok,-52993.6649,31106.0,84099.6649,1681.9933,600.0001,298.5978,35,21,14,17,35181.0,91001.0,90514361,,
SA,ttd300,40,4,0.25,91.0,365.0,ttd300_n40_L4_f025,3,ok,-51364.0559,32000.0,83364.0559,1667.2811,600.031,329.3477,37,24,13,14,37170.0,91001.0,35755090,239,
VNS,ttd300,40,4,0.25,91.0,365.0,ttd300_n40_L4_f025,3,ok,-51463.8376,32000.0,83463.8376,1669.2768,600.0,337.6849,37,25,12,13,37170.0,91001.0,67952843,,
SA,ttd300,40,5,0.25,100.0,400.0,ttd300_n40_L5_f025,3,ok,-47517.0212,28997.0,76514.0212,1530.2804,600.0313,85.6424,34,20,14,17,34154.0,91001.0,33907061,226,
VNS,ttd300,40,5,0.25,100.0,400.0,ttd300_n40_L5_f025,3,ok,-45632.4628,30353.0,75985.4628,1519.7093,600.0,599.1454,36,21,15,16,36160.0,91001.0,82420356,,
SA,ttd300,40,1,0.5,189.0,378.0,ttd300_n40_L1_f050,3,ok,-33869.6502,33658.0,67527.6502,1350.553,600.0388,290.0352,39,24,15,15,39181.0,91001.0,31898085,213,
VNS,ttd300,40,1,0.5,189.0,378.0,ttd300_n40_L1_f050,3,ok,-35453.4346,34418.0,69871.4346,1397.4287,600.028,284.7183,40,27,13,13,40182.0,91001.0,24881648,,
SA,ttd300,40,2,0.5,160.0,321.0,ttd300_n40_L2_f050,3,ok,-31643.2311,32571.0,64214.2311,1284.2846,600.078,600.0779,38,24,14,16,38136.0,91001.0,31763070,212,
VNS,ttd300,40,2,0.5,160.0,321.0,ttd300_n40_L2_f050,3,ok,-33179.3301,33663.0,66842.3301,1336.8466,600.0886,458.483,40,23,17,17,40143.0,91001.0,51754532,,
SA,ttd300,40,3,0.5,191.0,382.0,ttd300_n40_L3_f050,3,ok,-40826.2289,33993.0,74819.2289,1496.3846,600.0326,502.8537,39,23,16,16,39191.0,91001.0,31076776,207,
VNS,ttd300,40,3,0.5,191.0,382.0,ttd300_n40_L3_f050,3,ok,-40593.2172,33341.0,73934.2172,1478.6843,600.0001,587.8768,38,20,18,19,38182.0,91001.0,85794687,,
SA,ttd300,40,4,0.5,182.0,365.0,ttd300_n40_L4_f050,3,ok,-33032.2478,34224.0,67256.2478,1345.125,600.0355,238.2155,40,22,18,18,40175.0,91001.0,31063776,207,
VNS,ttd300,40,4,0.5,182.0,365.0,ttd300_n40_L4_f050,3,ok,-38279.069,32397.0,70676.069,1413.5214,600.0293,433.6856,37,23,14,14,37158.0,91001.0,27577241,,
SA,ttd300,40,5,0.5,200.0,400.0,ttd300_n40_L5_f050,3,ok,-35091.9768,31041.0,66132.9768,1322.6595,600.0328,489.4051,37,24,13,15,37162.0,91001.0,31706041,211,
VNS,ttd300,40,5,0.5,200.0,400.0,ttd300_n40_L5_f050,3,ok,-36943.4428,31702.0,68645.4428,1372.9089,600.0338,422.9818,38,25,13,13,38163.0,91001.0,43915204,,
SA,ttd300,40,1,0.75,284.0,378.0,ttd300_n40_L1_f075,3,ok,-34115.6676,33571.0,67686.6676,1353.7334,600.0396,64.273,39,26,13,13,39182.0,91001.0,31372980,209,
VNS,ttd300,40,1,0.75,284.0,378.0,ttd300_n40_L1_f075,3,ok,-36210.9466,33658.0,69868.9466,1397.3789,600.0406,75.8774,39,29,10,10,39181.0,91001.0,21774435,,
SA,ttd300,40,2,0.75,241.0,321.0,ttd300_n40_L2_f075,3,ok,-29665.0826,33663.0,63328.0826,1266.5617,600.1588,600.1588,40,26,14,14,40143.0,91001.0,31919890,213,
VNS,ttd300,40,2,0.75,241.0,321.0,ttd300_n40_L2_f075,3,ok,-36038.3081,33109.0,69147.3081,1382.9462,600.0001,505.6236,39,28,11,12,39140.0,91001.0,19677576,,
SA,ttd300,40,3,0.75,286.0,382.0,ttd300_n40_L3_f075,3,ok,-37202.8179,33993.0,71195.8179,1423.9164,600.0559,600.0558,39,25,14,15,39191.0,91001.0,31292203,209,
VNS,ttd300,40,3,0.75,286.0,382.0,ttd300_n40_L3_f075,3,ok,-48293.612,32575.0,80868.612,1617.3722,600.198,588.3856,37,26,11,12,37175.0,91001.0,13001030,,
SA,ttd300,40,4,0.75,274.0,365.0,ttd300_n40_L4_f075,3,ok,-30994.5402,33658.0,64652.5402,1293.0508,600.0352,135.0097,39,22,17,17,39171.0,91001.0,31429360,210,
VNS,ttd300,40,4,0.75,274.0,365.0,ttd300_n40_L4_f075,3,ok,-33930.0534,33616.0,67546.0534,1350.9211,600.0,363.7515,39,27,12,12,39171.0,91001.0,19151161,,
SA,ttd300,40,5,0.75,300.0,400.0,ttd300_n40_L5_f075,3,ok,-32765.0542,31114.0,63879.0542,1277.5811,600.0542,600.0542,37,23,14,16,37154.0,91001.0,31523609,210,
VNS,ttd300,40,5,0.75,300.0,400.0,ttd300_n40_L5_f075,3,ok,-41312.567,30353.0,71665.567,1433.3113,600.2307,209.5464,36,25,11,12,36160.0,91001.0,18547511,,
SA,ttd300,40,1,1.0,378.0,378.0,ttd300_n40_L1_f100,3,ok,-31373.5041,34418.0,65791.5041,1315.8301,600.069,600.0689,40,27,13,13,40182.0,91001.0,32026647,213,
VNS,ttd300,40,1,1.0,378.0,378.0,ttd300_n40_L1_f100,3,ok,-32740.8877,34418.0,67158.8877,1343.1778,600.1385,300.2219,40,30,10,10,40182.0,91001.0,10520924,,
SA,ttd300,40,2,1.0,321.0,321.0,ttd300_n40_L2_f100,3,ok,-28748.8279,33663.0,62411.8279,1248.2366,600.0411,329.2788,40,25,15,15,40143.0,91001.0,31114937,207,
VNS,ttd300,40,2,1.0,321.0,321.0,ttd300_n40_L2_f100,3,ok,-31007.3653,33663.0,64670.3653,1293.4073,600.0465,283.3355,40,30,10,10,40143.0,91001.0,18294413,,
VNS,ttd300,40,3,1.0,382.0,382.0,ttd300_n40_L3_f100,3,ok,-47006.8425,31682.0,78688.8425,1573.7768,600.1267,49.5087,36,26,10,10,36164.0,91001.0,11843247,,
SA,ttd300,40,3,1.0,382.0,382.0,ttd300_n40_L3_f100,3,ok,-36349.9481,34001.0,70350.9481,1407.019,601.2779,601.2778,39,28,11,11,39183.0,91001.0,31143940,208,
SA,ttd300,40,4,1.0,365.0,365.0,ttd300_n40_L4_f100,3,ok,-32481.0331,34224.0,66705.0331,1334.1007,600.057,600.057,40,26,14,14,40175.0,91001.0,30988871,206,
VNS,ttd300,40,4,1.0,365.0,365.0,ttd300_n40_L4_f100,3,ok,-45378.9515,31576.0,76954.9515,1539.099,600.0339,4.8967,36,26,10,10,36157.0,91001.0,14160798,,
SA,ttd300,40,5,1.0,400.0,400.0,ttd300_n40_L5_f100,3,ok,-32895.0821,31702.0,64597.0821,1291.9416,600.0373,296.5338,38,23,15,17,38163.0,91001.0,31909327,213,
VNS,ttd300,40,5,1.0,400.0,400.0,ttd300_n40_L5_f100,3,ok,-38506.1301,30583.0,69089.1301,1381.7826,600.0116,566.1526,36,26,10,11,36161.0,91001.0,13624409,,
SA,ttd300,40,1,0.25,94.0,378.0,ttd300_n40_L1_f025,4,ok,-44388.4934,32960.0,77348.4934,1546.9699,600.033,224.9495,38,23,15,15,38173.0,91001.0,35105284,234,
VNS,ttd300,40,1,0.25,94.0,378.0,ttd300_n40_L1_f025,4,ok,-43625.2538,31838.0,75463.2538,1509.2651,600.0,209.3871,36,23,13,15,36163.0,91001.0,71680619,,
SA,ttd300,40,2,0.25,80.0,321.0,ttd300_n40_L2_f025,4,ok,-46049.4661,32463.0,78512.4661,1570.2493,600.0335,440.4885,38,26,12,13,38138.0,91001.0,35427919,236,
VNS,ttd300,40,2,0.25,80.0,321.0,ttd300_n40_L2_f025,4,ok,-46544.5809,32463.0,79007.5809,1580.1516,600.0,358.0713,38,27,11,12,38138.0,91001.0,50599346,,
SA,ttd300,40,3,0.25,96.0,382.0,ttd300_n40_L3_f025,4,ok,-54362.1036,32760.0,87122.1036,1742.4421,600.0641,600.064,37,22,15,16,37190.0,91001.0,35378108,236,
VNS,ttd300,40,3,0.25,96.0,382.0,ttd300_n40_L3_f025,4,ok,-52126.6609,31948.0,84074.6609,1681.4932,600.0,387.901,36,21,15,17,36182.0,91001.0,78993608,,
SA,ttd300,40,4,0.25,91.0,365.0,ttd300_n40_L4_f025,4,ok,-51167.06,32784.0,83951.06,1679.0212,600.036,115.6919,38,26,12,13,38171.0,91001.0,35138378,235,
VNS,ttd300,40,4,0.25,91.0,365.0,ttd300_n40_L4_f025,4,ok,-52945.6597,32000.0,84945.6597,1698.9132,600.0001,150.09,37,24,13,14,37170.0,91001.0,68610872,,
SA,ttd300,40,5,0.25,100.0,400.0,ttd300_n40_L5_f025,4,ok,-46237.9845,30353.0,76590.9845,1531.8197,600.0519,600.0518,36,23,13,15,36160.0,91001.0,34439705,230,
VNS,ttd300,40,5,0.25,100.0,400.0,ttd300_n40_L5_f025,4,ok,-48142.3857,28843.0,76985.3857,1539.7077,600.0,116.4727,34,19,15,16,34149.0,91001.0,70248886,,
SA,ttd300,40,1,0.5,189.0,378.0,ttd300_n40_L1_f050,4,ok,-33116.1482,34418.0,67534.1482,1350.683,600.0335,9.5552,40,24,16,16,40182.0,91001.0,32311042,215,
VNS,ttd300,40,1,0.5,189.0,378.0,ttd300_n40_L1_f050,4,ok,-35396.2139,33154.0,68550.2139,1371.0043,600.1135,597.347,38,25,13,13,38173.0,91001.0,35376113,,
SA,ttd300,40,2,0.5,160.0,321.0,ttd300_n40_L2_f050,4,ok,-35246.0774,33125.0,68371.0774,1367.4215,600.0331,385.6653,39,23,16,17,39139.0,91001.0,31513899,210,
VNS,ttd300,40,2,0.5,160.0,321.0,ttd300_n40_L2_f050,4,ok,-36243.0981,33109.0,69352.0981,1387.042,600.0,480.0908,39,22,17,17,39140.0,91001.0,38249736,,
SA,ttd300,40,3,0.5,191.0,382.0,ttd300_n40_L3_f050,4,ok,-37267.3559,32760.0,70027.3559,1400.5471,600.0581,600.0581,37,22,15,17,37190.0,91001.0,30631351,204,
VNS,ttd300,40,3,0.5,191.0,382.0,ttd300_n40_L3_f050,4,ok,-37686.9442,33420.0,71106.9442,1422.1389,600.0001,575.3847,38,25,13,14,38191.0,91001.0,26934832,,
SA,ttd300,40,4,0.5,182.0,365.0,ttd300_n40_L4_f050,4,ok,-32403.8347,34224.0,66627.8347,1332.5567,600.0793,600.0792,40,21,19,19,40175.0,91001.0,31368712,209,
VNS,ttd300,40,4,0.5,182.0,365.0,ttd300_n40_L4_f050,4,ok,-34763.3008,32977.0,67740.3008,1354.806,600.0,597.1223,38,20,18,18,38166.0,91001.0,24475511,,
SA,ttd300,40,5,0.5,200.0,400.0,ttd300_n40_L5_f050,4,ok,-35780.4477,31041.0,66821.4477,1336.429,600.0393,15.4919,37,24,13,15,37162.0,91001.0,31591592,211,
VNS,ttd300,40,5,0.5,200.0,400.0,ttd300_n40_L5_f050,4,ok,-39763.349,30353.0,70116.349,1402.327,600.0001,161.7425,36,27,9,11,36160.0,91001.0,44361854,,
SA,ttd300,40,1,0.75,284.0,378.0,ttd300_n40_L1_f075,4,ok,-32596.7296,32598.0,65194.7296,1303.8946,600.0397,150.9983,37,24,13,14,37164.0,91001.0,31799353,212,
VNS,ttd300,40,1,0.75,284.0,378.0,ttd300_n40_L1_f075,4,ok,-34916.0653,33571.0,68487.0653,1369.7413,600.0,226.7804,39,29,10,10,39182.0,91001.0,27703496,,
SA,ttd300,40,2,0.75,241.0,321.0,ttd300_n40_L2_f075,4,ok,-28926.4694,33663.0,62589.4694,1251.7894,600.0635,600.0634,40,26,14,14,40143.0,91001.0,31326591,209,
VNS,ttd300,40,2,0.75,241.0,321.0,ttd300_n40_L2_f075,4,ok,-30213.7884,33017.0,63230.7884,1264.6158,600.0888,418.5142,39,29,10,11,39141.0,91001.0,17698506,,
VNS,ttd300,40,3,0.75,286.0,382.0,ttd300_n40_L3_f075,4,ok,-36236.4489,33420.0,69656.4489,1393.129,600.0116,150.5011,38,29,9,10,38191.0,91001.0,30588707,,
SA,ttd300,40,3,0.75,286.0,382.0,ttd300_n40_L3_f075,4,ok,-38287.9413,33341.0,71628.9413,1432.5788,600.0369,413.7758,38,24,14,15,38182.0,91001.0,31535555,210,
SA,ttd300,40,4,0.75,274.0,365.0,ttd300_n40_L4_f075,4,ok,-30764.2689,34224.0,64988.2689,1299.7654,600.0328,552.225,40,23,17,17,40175.0,91001.0,31438351,209,
VNS,ttd300,40,4,0.75,274.0,365.0,ttd300_n40_L4_f075,4,ok,-41826.1584,32397.0,74223.1584,1484.4632,600.0784,503.5864,37,26,11,11,37158.0,91001.0,17947529,,
SA,ttd300,40,5,0.75,300.0,400.0,ttd300_n40_L5_f075,4,ok,-31896.068,31702.0,63598.068,1271.9614,600.035,314.9717,38,25,13,14,38163.0,91001.0,31102171,207,
VNS,ttd300,40,5,0.75,300.0,400.0,ttd300_n40_L5_f075,4,ok,-36147.0019,31041.0,67188.0019,1343.76,600.0624,446.122,37,26,11,12,37162.0,91001.0,22984589,,
SA,ttd300,40,1,1.0,378.0,378.0,ttd300_n40_L1_f100,4,ok,-33721.9692,33154.0,66875.9692,1337.5194,600.0594,600.0593,38,23,15,15,38173.0,91001.0,31998560,213,
VNS,ttd300,40,1,1.0,378.0,378.0,ttd300_n40_L1_f100,4,ok,-38563.7671,33756.0,72319.7671,1446.3953,600.1331,26.1652,39,29,10,10,39176.0,91001.0,11846449,,
SA,ttd300,40,2,1.0,321.0,321.0,ttd300_n40_L2_f100,4,ok,-30510.0961,33017.0,63527.0961,1270.5419,600.0408,120.6278,39,26,13,13,39141.0,91001.0,31589583,211,
VNS,ttd300,40,2,1.0,321.0,321.0,ttd300_n40_L2_f100,4,ok,-31868.0446,33109.0,64977.0446,1299.5409,600.2166,308.6603,39,30,9,10,39140.0,91001.0,19327416,,
VNS,ttd300,40,3,1.0,382.0,382.0,ttd300_n40_L3_f100,4,ok,-42367.605,31923.0,74290.605,1485.8121,600.1304,376.1388,36,27,9,10,36166.0,91001.0,12987521,,
SA,ttd300,40,3,1.0,382.0,382.0,ttd300_n40_L3_f100,4,ok,-36368.1712,33420.0,69788.1712,1395.7634,602.0475,602.0475,38,26,12,12,38191.0,91001.0,31396423,209,
SA,ttd300,40,4,1.0,365.0,365.0,ttd300_n40_L4_f100,4,ok,-32763.2955,34224.0,66987.2955,1339.7459,600.0375,25.7281,40,24,16,16,40175.0,91001.0,30778209,205,
VNS,ttd300,40,4,1.0,365.0,365.0,ttd300_n40_L4_f100,4,ok,-44644.3408,32397.0,77041.3408,1540.8268,600.2492,13.6979,37,27,10,10,37158.0,91001.0,13848880,,
SA,ttd300,40,5,1.0,400.0,400.0,ttd300_n40_L5_f100,4,ok,-32992.4844,31114.0,64106.4844,1282.1297,600.0369,313.5472,37,24,13,14,37154.0,91001.0,31865312,212,
VNS,ttd300,40,5,1.0,400.0,400.0,ttd300_n40_L5_f100,4,ok,-41698.949,31005.0,72703.949,1454.079,600.1974,32.2379,37,27,10,11,37165.0,91001.0,11076925,,
SA,ttd300,50,1,0.25,94.0,374.0,ttd300_n50_L1_f025,1,ok,-44977.8078,39357.0,84334.8078,1686.6962,750.1122,750.1122,48,30,18,19,48222.0,113752.0,36121569,193,
VNS,ttd300,50,1,0.25,94.0,374.0,ttd300_n50_L1_f025,1,ok,-46159.4273,40082.0,86241.4273,1724.8285,750.0001,509.6792,49,30,19,19,49231.0,113752.0,100885035,,
SA,ttd300,50,2,0.25,86.0,343.0,ttd300_n50_L2_f025,1,ok,-41383.865,40937.0,82320.865,1646.4173,750.0931,750.093,47,29,18,18,47236.0,113752.0,36955128,198,
VNS,ttd300,50,2,0.25,86.0,343.0,ttd300_n50_L2_f025,1,ok,-42325.287,40184.0,82509.287,1650.1857,750.0001,707.923,46,28,18,21,46231.0,113752.0,97092969,,
SA,ttd300,50,3,0.25,95.0,379.0,ttd300_n50_L3_f025,1,ok,-56675.4982,36878.0,93553.4982,1871.07,750.0532,238.9878,44,29,15,18,44224.0,113752.0,36315991,195,
VNS,ttd300,50,3,0.25,95.0,379.0,ttd300_n50_L3_f025,1,ok,-56573.8861,37029.0,93602.8861,1872.0577,750.0001,432.0594,44,26,18,20,44221.0,113752.0,100876652,,
SA,ttd300,50,4,0.25,94.0,375.0,ttd300_n50_L4_f025,1,ok,-55795.6703,36899.0,92694.6703,1853.8934,750.1158,750.1158,43,28,15,19,43185.0,113752.0,37250836,199,
VNS,ttd300,50,4,0.25,94.0,375.0,ttd300_n50_L4_f025,1,ok,-55950.7243,37633.0,93583.7243,1871.6745,750.0001,728.8755,44,27,17,19,44192.0,113752.0,99582150,,
SA,ttd300,50,5,0.25,93.0,372.0,ttd300_n50_L5_f025,1,ok,-48302.5488,38668.0,86970.5488,1739.411,750.0585,173.7797,45,28,17,20,45203.0,113752.0,36087633,193,
VNS,ttd300,50,5,0.25,93.0,372.0,ttd300_n50_L5_f025,1,ok,-45389.942,39322.0,84711.942,1694.2388,750.0001,524.9498,46,27,19,20,46207.0,113752.0,92558886,,
SA,ttd300,50,1,0.5,187.0,374.0,ttd300_n50_L1_f050,1,ok,-27221.1579,40611.0,67832.1579,1356.6432,750.0561,462.7925,50,30,20,20,50238.0,113752.0,33921737,181,
VNS,ttd300,50,1,0.5,187.0,374.0,ttd300_n50_L1_f050,1,ok,-34769.3964,40005.0,74774.3964,1495.4879,750.0001,648.5839,49,29,20,20,49231.0,113752.0,77156975,,
SA,ttd300,50,2,0.5,172.0,343.0,ttd300_n50_L2_f050,1,ok,-29155.3038,42514.0,71669.3038,1433.3861,750.0603,658.0247,50,31,19,19,50253.0,113752.0,33816213,181,
VNS,ttd300,50,2,0.5,172.0,343.0,ttd300_n50_L2_f050,1,ok,-34713.3322,41910.0,76623.3322,1532.4666,750.0001,94.0919,49,37,12,13,49247.0,113752.0,42419159,,
SA,ttd300,50,3,0.5,190.0,379.0,ttd300_n50_L3_f050,1,ok,-39006.9474,39823.0,78829.9474,1576.5989,750.0601,638.5495,48,28,20,21,48247.0,113752.0,33895044,181,
VNS,ttd300,50,3,0.5,190.0,379.0,ttd300_n50_L3_f050,1,ok,-41782.4769,39194.0,80976.4769,1619.5295,750.0001,306.3945,47,33,14,15,47238.0,113752.0,29371365,,
VNS,ttd300,50,4,0.5,188.0,375.0,ttd300_n50_L4_f050,1,ok,-35120.0458,41070.0,76190.0458,1523.8009,750.0001,655.162,49,29,20,20,49212.0,113752.0,52077437,,
SA,ttd300,50,4,0.5,188.0,375.0,ttd300_n50_L4_f050,1,ok,-32913.6488,40596.0,73509.6488,1470.193,750.1391,750.139,48,30,18,19,48210.0,113752.0,33904557,181,
SA,ttd300,50,5,0.5,186.0,372.0,ttd300_n50_L5_f050,1,ok,-32360.5048,41663.0,74023.5048,1480.4701,750.0599,236.7428,50,30,20,20,50221.0,113752.0,33254190,178,
VNS,ttd300,50,5,0.5,186.0,372.0,ttd300_n50_L5_f050,1,ok,-45638.644,39214.0,84852.644,1697.0529,750.0001,453.4042,46,37,9,10,46208.0,113752.0,28104472,,
VNS,ttd300,50,1,0.75,280.0,374.0,ttd300_n50_L1_f075,1,ok,-33939.2141,40413.0,74352.2141,1487.0443,750.0001,703.8667,49,29,20,20,49232.0,113752.0,58841017,,
SA,ttd300,50,1,0.75,280.0,374.0,ttd300_n50_L1_f075,1,ok,-27165.9067,40611.0,67776.9067,1355.5381,750.0993,750.0993,50,32,18,18,50238.0,113752.0,33506615,179,
SA,ttd300,50,2,0.75,257.0,343.0,ttd300_n50_L2_f075,1,ok,-24930.1046,42514.0,67444.1046,1348.8821,750.1332,750.1331,50,31,19,19,50253.0,113752.0,33852905,181,
VNS,ttd300,50,2,0.75,257.0,343.0,ttd300_n50_L2_f075,1,ok,-35434.8475,41910.0,77344.8475,1546.897,750.1852,577.4482,49,38,11,11,49247.0,113752.0,21585526,,
SA,ttd300,50,3,0.75,284.0,379.0,ttd300_n50_L3_f075,1,ok,-38317.3714,40379.0,78696.3714,1573.9274,750.0655,323.6806,49,32,17,17,49247.0,113752.0,33411969,179,
VNS,ttd300,50,3,0.75,284.0,379.0,ttd300_n50_L3_f075,1,ok,-46603.0423,39161.0,85764.0423,1715.2808,750.0465,557.4032,47,35,12,13,47235.0,113752.0,14786856,,
