method,n,layout,frac,instance,ED,objective,time_s,seed,beam,source
SA,100,4,f025,ttd300_n100_L4_f025,93.0,-36738.5184,1200.726,1,,SA and VNS.csv
VNS,100,4,f025,ttd300_n100_L4_f025,93.0,-45320.3714,1200.0001,1,,SA and VNS.csv
SA,100,5,f025,ttd300_n100_L5_f025,92.0,-37777.3925,1200.4185,1,,SA and VNS.csv
VNS,100,5,f025,ttd300_n100_L5_f025,92.0,-49084.7775,1200.0001,1,,SA and VNS.csv
SA,100,1,f050,ttd300_n100_L1_f050,196.0,-36373.4734,1200.8033,1,,SA and VNS.csv
VNS,100,1,f050,ttd300_n100_L1_f050,196.0,-59178.9838,1200.0001,1,,SA and VNS.csv
SA,100,2,f050,ttd300_n100_L2_f050,195.0,-30408.6885,1200.286,1,,SA and VNS.csv
VNS,100,2,f050,ttd300_n100_L2_f050,195.0,-42476.6881,1200.0001,1,,SA and VNS.csv
SA,100,3,f050,ttd300_n100_L3_f050,188.0,-31120.0293,1200.5857,1,,SA and VNS.csv
VNS,100,3,f050,ttd300_n100_L3_f050,188.0,-52655.1209,1201.6823,1,,SA and VNS.csv
SA,100,4,f050,ttd300_n100_L4_f050,186.0,-28947.265,1200.6939,1,,SA and VNS.csv
VNS,100,4,f050,ttd300_n100_L4_f050,186.0,-51921.7195,1200.2475,1,,SA and VNS.csv
SA,100,5,f050,ttd300_n100_L5_f050,183.0,-30629.339,1200.2812,1,,SA and VNS.csv
VNS,100,5,f050,ttd300_n100_L5_f050,183.0,-40889.6392,1200.0001,1,,SA and VNS.csv
SA,100,1,f075,ttd300_n100_L1_f075,295.0,-32453.3845,1200.4991,1,,SA and VNS.csv
SA,100,2,f075,ttd300_n100_L2_f075,292.0,-27716.7984,1200.9296,1,,SA and VNS.csv
VNS,100,2,f075,ttd300_n100_L2_f075,292.0,-40832.6686,1200.0001,1,,SA and VNS.csv
VNS,100,1,f075,ttd300_n100_L1_f075,295.0,-53468.7744,1215.2631,1,,SA and VNS.csv
SA,100,3,f075,ttd300_n100_L3_f075,282.0,-35206.0852,1200.4737,1,,SA and VNS.csv
VNS,100,3,f075,ttd300_n100_L3_f075,282.0,-49760.8834,1204.6228,1,,SA and VNS.csv
SA,100,4,f075,ttd300_n100_L4_f075,278.0,-31444.5433,1200.4392,1,,SA and VNS.csv
VNS,100,4,f075,ttd300_n100_L4_f075,278.0,-53033.0764,1200.8601,1,,SA and VNS.csv
SA,100,5,f075,ttd300_n100_L5_f075,274.0,-30720.5544,1200.7179,1,,SA and VNS.csv
VNS,100,5,f075,ttd300_n100_L5_f075,274.0,-46276.9177,1200.8217,1,,SA and VNS.csv
SA,100,1,f100,ttd300_n100_L1_f100,393.0,-38740.2899,1201.2864,1,,SA and VNS.csv
VNS,100,1,f100,ttd300_n100_L1_f100,393.0,-59608.5902,1200.0001,1,,SA and VNS.csv
SA,100,2,f100,ttd300_n100_L2_f100,390.0,-32462.3956,1200.6561,1,,SA and VNS.csv
VNS,100,2,f100,ttd300_n100_L2_f100,390.0,-48303.767,1201.0589,1,,SA and VNS.csv
SA,100,3,f100,ttd300_n100_L3_f100,376.0,-38467.3929,1201.059,1,,SA and VNS.csv
VNS,100,3,f100,ttd300_n100_L3_f100,376.0,-51669.0813,1201.475,1,,SA and VNS.csv
SA,100,4,f100,ttd300_n100_L4_f100,371.0,-30687.2923,1201.1175,1,,SA and VNS.csv
VNS,100,4,f100,ttd300_n100_L4_f100,371.0,-50186.4177,1200.0001,1,,SA and VNS.csv
SA,100,5,f100,ttd300_n100_L5_f100,366.0,-35043.7242,1200.9059,1,,SA and VNS.csv
VNS,100,5,f100,ttd300_n100_L5_f100,366.0,-46282.5396,1200.4855,1,,SA and VNS.csv
SA,100,1,f025,ttd300_n100_L1_f025,98.0,-44390.4821,1200.4044,2,,SA and VNS.csv
VNS,100,1,f025,ttd300_n100_L1_f025,98.0,-65070.4746,1200.3129,2,,SA and VNS.csv
SA,100,2,f025,ttd300_n100_L2_f025,98.0,-32501.4441,1200.6817,2,,SA and VNS.csv
VNS,100,2,f025,ttd300_n100_L2_f025,98.0,-51392.2809,1200.1896,2,,SA and VNS.csv
SA,100,3,f025,ttd300_n100_L3_f025,94.0,-36670.2321,1200.5599,2,,SA and VNS.csv
VNS,100,3,f025,ttd300_n100_L3_f025,94.0,-54010.5567,1200.2761,2,,SA and VNS.csv
SA,100,4,f025,ttd300_n100_L4_f025,93.0,-40565.7499,1200.5933,2,,SA and VNS.csv
VNS,100,4,f025,ttd300_n100_L4_f025,93.0,-47500.3414,1200.0001,2,,SA and VNS.csv
SA,100,5,f025,ttd300_n100_L5_f025,92.0,-33563.3251,1200.843,2,,SA and VNS.csv
VNS,100,5,f025,ttd300_n100_L5_f025,92.0,-48563.1534,1200.0001,2,,SA and VNS.csv
SA,100,1,f050,ttd300_n100_L1_f050,196.0,-41581.9831,1200.6222,2,,SA and VNS.csv
VNS,100,1,f050,ttd300_n100_L1_f050,196.0,-56196.7413,1200.8393,2,,SA and VNS.csv
SA,100,2,f050,ttd300_n100_L2_f050,195.0,-28115.8164,1200.7308,2,,SA and VNS.csv
VNS,100,2,f050,ttd300_n100_L2_f050,195.0,-51365.8561,1201.1594,2,,SA and VNS.csv
SA,100,3,f050,ttd300_n100_L3_f050,188.0,-35899.7598,1200.7342,2,,SA and VNS.csv
VNS,100,3,f050,ttd300_n100_L3_f050,188.0,-43851.9312,1200.0001,2,,SA and VNS.csv
SA,100,4,f050,ttd300_n100_L4_f050,186.0,-28249.5874,1200.4494,2,,SA and VNS.csv
VNS,100,4,f050,ttd300_n100_L4_f050,186.0,-44379.194,1201.067,2,,SA and VNS.csv
SA,100,5,f050,ttd300_n100_L5_f050,183.0,-30947.7804,1200.8818,2,,SA and VNS.csv
VNS,100,5,f050,ttd300_n100_L5_f050,183.0,-49226.3249,1200.2052,2,,SA and VNS.csv
SA,100,1,f075,ttd300_n100_L1_f075,295.0,-37148.6537,1200.7992,2,,SA and VNS.csv
VNS,100,1,f075,ttd300_n100_L1_f075,295.0,-58584.3771,1201.7855,2,,SA and VNS.csv
SA,100,2,f075,ttd300_n100_L2_f075,292.0,-32467.2747,1201.1352,2,,SA and VNS.csv
VNS,100,2,f075,ttd300_n100_L2_f075,292.0,-46953.8566,1200.5798,2,,SA and VNS.csv
SA,100,3,f075,ttd300_n100_L3_f075,282.0,-34492.4233,1200.5171,2,,SA and VNS.csv
SA,100,4,f075,ttd300_n100_L4_f075,278.0,-28214.3728,1200.6465,2,,SA and VNS.csv
VNS,100,4,f075,ttd300_n100_L4_f075,278.0,-44395.1323,1201.0121,2,,SA and VNS.csv
VNS,100,3,f075,ttd300_n100_L3_f075,282.0,-52450.5249,1209.1891,2,,SA and VNS.csv
SA,100,5,f075,ttd300_n100_L5_f075,274.0,-32352.6669,1201.1619,2,,SA and VNS.csv
VNS,100,5,f075,ttd300_n100_L5_f075,274.0,-46060.3254,1201.2304,2,,SA and VNS.csv
SA,100,1,f100,ttd300_n100_L1_f100,393.0,-40677.9115,1200.8299,2,,SA and VNS.csv
VNS,100,1,f100,ttd300_n100_L1_f100,393.0,-62923.5273,1201.5712,2,,SA and VNS.csv
SA,100,2,f100,ttd300_n100_L2_f100,390.0,-33984.6349,1200.3003,2,,SA and VNS.csv
SA,100,3,f100,ttd300_n100_L3_f100,376.0,-37407.5744,1200.5311,2,,SA and VNS.csv
VNS,100,2,f100,ttd300_n100_L2_f100,390.0,-48038.5994,1202.4618,2,,SA and VNS.csv
VNS,100,3,f100,ttd300_n100_L3_f100,376.0,-49407.3146,1214.6835,2,,SA and VNS.csv
SA,100,4,f100,ttd300_n100_L4_f100,371.0,-33508.0368,1200.4767,2,,SA and VNS.csv
SA,100,5,f100,ttd300_n100_L5_f100,366.0,-32668.236,1200.6248,2,,SA and VNS.csv
VNS,100,4,f100,ttd300_n100_L4_f100,371.0,-43564.5969,1203.368,2,,SA and VNS.csv
VNS,100,5,f100,ttd300_n100_L5_f100,366.0,-48283.6467,1200.0001,2,,SA and VNS.csv
SA,100,1,f025,ttd300_n100_L1_f025,98.0,-45770.4732,1200.9432,3,,SA and VNS.csv
VNS,100,1,f025,ttd300_n100_L1_f025,98.0,-58958.4845,1200.0001,3,,SA and VNS.csv
SA,100,2,f025,ttd300_n100_L2_f025,98.0,-32942.5515,1200.4487,3,,SA and VNS.csv
VNS,100,2,f025,ttd300_n100_L2_f025,98.0,-49130.8958,1200.377,3,,SA and VNS.csv
SA,100,3,f025,ttd300_n100_L3_f025,94.0,-38364.3591,1200.8652,3,,SA and VNS.csv
SA,100,4,f025,ttd300_n100_L4_f025,93.0,-39598.6461,1200.5754,3,,SA and VNS.csv
VNS,100,3,f025,ttd300_n100_L3_f025,94.0,-53774.647,1202.2755,3,,SA and VNS.csv
VNS,100,4,f025,ttd300_n100_L4_f025,93.0,-46773.1888,1200.0001,3,,SA and VNS.csv
SA,100,5,f025,ttd300_n100_L5_f025,92.0,-38044.9571,1200.5754,3,,SA and VNS.csv
VNS,100,5,f025,ttd300_n100_L5_f025,92.0,-45782.4913,1200.3189,3,,SA and VNS.csv
SA,100,1,f050,ttd300_n100_L1_f050,196.0,-34799.072,1200.6194,3,,SA and VNS.csv
VNS,100,1,f050,ttd300_n100_L1_f050,196.0,-56880.065,1204.593,3,,SA and VNS.csv
SA,100,2,f050,ttd300_n100_L2_f050,195.0,-27825.4695,1200.5899,3,,SA and VNS.csv
SA,100,3,f050,ttd300_n100_L3_f050,188.0,-30744.0199,1200.8671,3,,SA and VNS.csv
VNS,100,2,f050,ttd300_n100_L2_f050,195.0,-46959.1062,1202.4045,3,,SA and VNS.csv
VNS,100,3,f050,ttd300_n100_L3_f050,188.0,-48554.7802,1200.0001,3,,SA and VNS.csv
SA,100,4,f050,ttd300_n100_L4_f050,186.0,-30079.8172,1200.5728,3,,SA and VNS.csv
VNS,100,4,f050,ttd300_n100_L4_f050,186.0,-42290.3986,1201.5309,3,,SA and VNS.csv
SA,100,5,f050,ttd300_n100_L5_f050,183.0,-28705.7166,1202.0391,3,,SA and VNS.csv
VNS,100,5,f050,ttd300_n100_L5_f050,183.0,-44935.6737,1201.1601,3,,SA and VNS.csv
SA,100,1,f075,ttd300_n100_L1_f075,295.0,-35746.3366,1201.5876,3,,SA and VNS.csv
SA,100,2,f075,ttd300_n100_L2_f075,292.0,-32403.9169,1200.47,3,,SA and VNS.csv
VNS,100,1,f075,ttd300_n100_L1_f075,295.0,-56703.8678,1214.4953,3,,SA and VNS.csv
VNS,100,2,f075,ttd300_n100_L2_f075,292.0,-48377.1865,1205.0709,3,,SA and VNS.csv
SA,100,3,f075,ttd300_n100_L3_f075,282.0,-36627.4801,1201.4423,3,,SA and VNS.csv
VNS,100,3,f075,ttd300_n100_L3_f075,282.0,-52559.6907,1205.0141,3,,SA and VNS.csv
SA,100,4,f075,ttd300_n100_L4_f075,278.0,-31596.4881,1200.2842,3,,SA and VNS.csv
VNS,100,4,f075,ttd300_n100_L4_f075,278.0,-40247.1725,1206.1377,3,,SA and VNS.csv
SA,100,5,f075,ttd300_n100_L5_f075,274.0,-31483.4253,1200.8373,3,,SA and VNS.csv
VNS,100,5,f075,ttd300_n100_L5_f075,274.0,-45753.4754,1206.0864,3,,SA and VNS.csv
SA,100,1,f100,ttd300_n100_L1_f100,393.0,-34929.1367,1201.0945,3,,SA and VNS.csv
VNS,100,1,f100,ttd300_n100_L1_f100,393.0,-54765.8429,1209.9365,3,,SA and VNS.csv
SA,100,2,f100,ttd300_n100_L2_f100,390.0,-30362.3155,1201.9982,3,,SA and VNS.csv
VNS,100,2,f100,ttd300_n100_L2_f100,390.0,-48543.218,1200.0001,3,,SA and VNS.csv
SA,100,3,f100,ttd300_n100_L3_f100,376.0,-34851.7105,1201.1574,3,,SA and VNS.csv
VNS,100,3,f100,ttd300_n100_L3_f100,376.0,-50979.199,1200.8404,3,,SA and VNS.csv
SA,100,4,f100,ttd300_n100_L4_f100,371.0,-31752.8821,1200.9326,3,,SA and VNS.csv
VNS,100,4,f100,ttd300_n100_L4_f100,371.0,-47800.929,1200.6802,3,,SA and VNS.csv
SA,100,5,f100,ttd300_n100_L5_f100,366.0,-34423.2776,1200.8425,3,,SA and VNS.csv
VNS,100,5,f100,ttd300_n100_L5_f100,366.0,-48233.4092,1201.445,3,,SA and VNS.csv
SA,100,1,f025,ttd300_n100_L1_f025,98.0,-42315.4998,1201.1763,4,,SA and VNS.csv
VNS,100,1,f025,ttd300_n100_L1_f025,98.0,-58255.8681,1200.0001,4,,SA and VNS.csv
SA,100,2,f025,ttd300_n100_L2_f025,98.0,-32767.7596,1200.8301,4,,SA and VNS.csv
VNS,100,2,f025,ttd300_n100_L2_f025,98.0,-46940.1033,1200.0001,4,,SA and VNS.csv
SA,100,3,f025,ttd300_n100_L3_f025,94.0,-39418.9867,1200.5484,4,,SA and VNS.csv
VNS,100,3,f025,ttd300_n100_L3_f025,94.0,-48987.0376,1200.0001,4,,SA and VNS.csv
SA,100,4,f025,ttd300_n100_L4_f025,93.0,-37435.895,1200.8486,4,,SA and VNS.csv
VNS,100,4,f025,ttd300_n100_L4_f025,93.0,-50597.3226,1200.2434,4,,SA and VNS.csv
SA,100,5,f025,ttd300_n100_L5_f025,92.0,-34784.6913,1200.8871,4,,SA and VNS.csv
VNS,100,5,f025,ttd300_n100_L5_f025,92.0,-48614.7416,1200.0779,4,,SA and VNS.csv
SA,100,1,f050,ttd300_n100_L1_f050,196.0,-38791.6663,1200.2716,4,,SA and VNS.csv
VNS,100,1,f050,ttd300_n100_L1_f050,196.0,-57603.621,1200.0001,4,,SA and VNS.csv
SA,100,2,f050,ttd300_n100_L2_f050,195.0,-28195.5009,1200.4468,4,,SA and VNS.csv
VNS,100,2,f050,ttd300_n100_L2_f050,195.0,-47267.8502,1200.0001,4,,SA and VNS.csv
SA,100,3,f050,ttd300_n100_L3_f050,188.0,-32468.657,1200.5943,4,,SA and VNS.csv
VNS,100,3,f050,ttd300_n100_L3_f050,188.0,-53860.8411,1200.9929,4,,SA and VNS.csv
SA,100,4,f050,ttd300_n100_L4_f050,186.0,-30183.1058,1200.9547,4,,SA and VNS.csv
VNS,100,4,f050,ttd300_n100_L4_f050,186.0,-38472.7019,1200.0001,4,,SA and VNS.csv
SA,100,5,f050,ttd300_n100_L5_f050,183.0,-27830.8755,1201.4838,4,,SA and VNS.csv
VNS,100,5,f050,ttd300_n100_L5_f050,183.0,-49226.3249,1200.0001,4,,SA and VNS.csv
SA,100,1,f075,ttd300_n100_L1_f075,295.0,-40149.3922,1200.5391,4,,SA and VNS.csv
VNS,100,1,f075,ttd300_n100_L1_f075,295.0,-56496.9377,1200.3766,4,,SA and VNS.csv
SA,100,2,f075,ttd300_n100_L2_f075,292.0,-28350.8076,1200.6377,4,,SA and VNS.csv
VNS,100,2,f075,ttd300_n100_L2_f075,292.0,-46945.5729,1202.1342,4,,SA and VNS.csv
SA,100,3,f075,ttd300_n100_L3_f075,282.0,-34530.9423,1200.794,4,,SA and VNS.csv
VNS,100,3,f075,ttd300_n100_L3_f075,282.0,-49789.6617,1201.4117,4,,SA and VNS.csv
SA,100,4,f075,ttd300_n100_L4_f075,278.0,-29147.9232,1200.4507,4,,SA and VNS.csv
VNS,100,4,f075,ttd300_n100_L4_f075,278.0,-46618.9688,1200.0001,4,,SA and VNS.csv
SA,100,5,f075,ttd300_n100_L5_f075,274.0,-32597.5677,1201.024,4,,SA and VNS.csv
VNS,100,5,f075,ttd300_n100_L5_f075,274.0,-43307.8061,1202.0126,4,,SA and VNS.csv
SA,100,1,f100,ttd300_n100_L1_f100,393.0,-38516.1401,1200.4941,4,,SA and VNS.csv
VNS,100,1,f100,ttd300_n100_L1_f100,393.0,-54542.5954,1200.0001,4,,SA and VNS.csv
SA,100,2,f100,ttd300_n100_L2_f100,390.0,-32673.3641,1200.5245,4,,SA and VNS.csv
VNS,100,2,f100,ttd300_n100_L2_f100,390.0,-48617.9856,1201.0264,4,,SA and VNS.csv
SA,100,3,f100,ttd300_n100_L3_f100,376.0,-34996.228,1201.6013,4,,SA and VNS.csv
VNS,100,3,f100,ttd300_n100_L3_f100,376.0,-52615.5989,1200.5277,4,,SA and VNS.csv
SA,100,4,f100,ttd300_n100_L4_f100,371.0,-31230.0537,1200.8643,4,,SA and VNS.csv
VNS,100,4,f100,ttd300_n100_L4_f100,371.0,-44657.3161,1200.0001,4,,SA and VNS.csv
SA,100,5,f100,ttd300_n100_L5_f100,366.0,-31380.945,1200.9463,4,,SA and VNS.csv
VNS,100,5,f100,ttd300_n100_L5_f100,366.0,-46113.6445,1205.6924,4,,SA and VNS.csv
SA,10,1,f025,ttd300_n10_L1_f025,76.0,-45243.1965,120.005,1,,SA/results/result_sa_15.csv
SA,10,2,f025,ttd300_n10_L2_f025,68.0,-35485.5482,120.0028,1,,SA/results/result_sa_15.csv
SA,10,3,f025,ttd300_n10_L3_f025,75.0,-46605.8455,120.0069,1,,SA/results/result_sa_15.csv
SA,10,4,f025,ttd300_n10_L4_f025,63.0,-39204.872,120.0047,1,,SA/results/result_sa_15.csv
SA,10,5,f025,ttd300_n10_L5_f025,70.0,-43130.5484,120.0059,1,,SA/results/result_sa_15.csv
SA,10,1,f050,ttd300_n10_L1_f050,153.0,-41253.16,120.0059,1,,SA/results/result_sa_15.csv
SA,10,2,f050,ttd300_n10_L2_f050,135.0,-31974.7911,120.0027,1,,SA/results/result_sa_15.csv
SA,10,3,f050,ttd300_n10_L3_f050,150.0,-43655.7454,120.0021,1,,SA/results/result_sa_15.csv
SA,10,4,f050,ttd300_n10_L4_f050,126.0,-36633.872,120.0028,1,,SA/results/result_sa_15.csv
SA,10,5,f050,ttd300_n10_L5_f050,139.0,-38700.5448,120.0025,1,,SA/results/result_sa_15.csv
SA,10,1,f075,ttd300_n10_L1_f075,230.0,-34623.121,120.0027,1,,SA/results/result_sa_15.csv
SA,10,2,f075,ttd300_n10_L2_f075,202.0,-30076.3908,120.0021,1,,SA/results/result_sa_15.csv
SA,10,3,f075,ttd300_n10_L3_f075,225.0,-39634.0283,120.0023,1,,SA/results/result_sa_15.csv
SA,10,4,f075,ttd300_n10_L4_f075,189.0,-23642.3451,120.0016,1,,SA/results/result_sa_15.csv
SA,10,5,f075,ttd300_n10_L5_f075,208.0,-31116.3078,120.0017,1,,SA/results/result_sa_15.csv
SA,10,1,f100,ttd300_n10_L1_f100,306.0,-29669.7658,120.0025,1,,SA/results/result_sa_15.csv
SA,10,2,f100,ttd300_n10_L2_f100,270.0,-21359.9423,120.0024,1,,SA/results/result_sa_15.csv
SA,10,3,f100,ttd300_n10_L3_f100,300.0,-27048.6463,120.0027,1,,SA/results/result_sa_15.csv
SA,10,4,f100,ttd300_n10_L4_f100,252.0,-21573.3511,120.0027,1,,SA/results/result_sa_15.csv
SA,10,5,f100,ttd300_n10_L5_f100,278.0,-29298.4085,120.0029,1,,SA/results/result_sa_15.csv
SA,20,1,f025,ttd300_n20_L1_f025,96.0,-54904.7824,300.0212,1,,SA/results/result_sa_15.csv
SA,20,2,f025,ttd300_n20_L2_f025,75.0,-40569.3593,300.0211,1,,SA/results/result_sa_15.csv
SA,20,3,f025,ttd300_n20_L3_f025,89.0,-56881.5195,300.0262,1,,SA/results/result_sa_15.csv
SA,20,4,f025,ttd300_n20_L4_f025,82.0,-48586.3479,300.0304,1,,SA/results/result_sa_15.csv
SA,20,5,f025,ttd300_n20_L5_f025,90.0,-55473.1357,300.0235,1,,SA/results/result_sa_15.csv
SA,20,1,f050,ttd300_n20_L1_f050,192.0,-48704.9604,300.1452,1,,SA/results/result_sa_15.csv
SA,20,2,f050,ttd300_n20_L2_f050,150.0,-28686.359,300.0535,1,,SA/results/result_sa_15.csv
SA,20,3,f050,ttd300_n20_L3_f050,178.0,-40664.688,300.0831,1,,SA/results/result_sa_15.csv
SA,20,4,f050,ttd300_n20_L4_f050,164.0,-34941.137,300.1237,1,,SA/results/result_sa_15.csv
SA,20,5,f050,ttd300_n20_L5_f050,180.0,-43488.5898,300.0828,1,,SA/results/result_sa_15.csv
SA,20,1,f075,ttd300_n20_L1_f075,288.0,-29438.8579,300.5389,1,,SA/results/result_sa_15.csv
SA,20,2,f075,ttd300_n20_L2_f075,224.0,-23459.2518,300.1006,1,,SA/results/result_sa_15.csv
SA,20,3,f075,ttd300_n20_L3_f075,268.0,-30382.4602,300.847,1,,SA/results/result_sa_15.csv
SA,20,4,f075,ttd300_n20_L4_f075,246.0,-27102.8693,300.0356,1,,SA/results/result_sa_15.csv
SA,20,5,f075,ttd300_n20_L5_f075,270.0,-32898.7142,300.3877,1,,SA/results/result_sa_15.csv
SA,20,1,f100,ttd300_n20_L1_f100,384.0,-27953.0771,300.1623,1,,SA/results/result_sa_15.csv
SA,20,2,f100,ttd300_n20_L2_f100,299.0,-23249.0526,300.4794,1,,SA/results/result_sa_15.csv
SA,20,3,f100,ttd300_n20_L3_f100,357.0,-29489.4176,301.4568,1,,SA/results/result_sa_15.csv
SA,20,4,f100,ttd300_n20_L4_f100,328.0,-26202.2711,301.0297,1,,SA/results/result_sa_15.csv
SA,20,5,f100,ttd300_n20_L5_f100,360.0,-29565.0877,300.8354,1,,SA/results/result_sa_15.csv
GAT,100,1,f025,ttd300_n100_L1_f025,98.0,-101110.8015,138.8232,,128,GAT/results/parts/gat_n100_f025.csv
GAT,100,2,f025,ttd300_n100_L2_f025,98.0,-90646.9096,113.472,,128,GAT/results/parts/gat_n100_f025.csv
GAT,100,3,f025,ttd300_n100_L3_f025,94.0,-91389.4234,156.0599,,128,GAT/results/parts/gat_n100_f025.csv
GAT,100,4,f025,ttd300_n100_L4_f025,93.0,-86943.3781,110.9367,,128,GAT/results/parts/gat_n100_f025.csv
GAT,100,5,f025,ttd300_n100_L5_f025,92.0,-94976.4241,136.9223,,128,GAT/results/parts/gat_n100_f025.csv
GAT,100,1,f050,ttd300_n100_L1_f050,196.0,-73576.186,457.9815,,128,GAT/results/parts/gat_n100_f050.csv
GAT,100,2,f050,ttd300_n100_L2_f050,195.0,-66169.0766,498.2713,,128,GAT/results/parts/gat_n100_f050.csv
GAT,100,3,f050,ttd300_n100_L3_f050,188.0,-79654.5415,445.9828,,128,GAT/results/parts/gat_n100_f050.csv
GAT,100,4,f050,ttd300_n100_L4_f050,186.0,-76398.9597,294.5226,,128,GAT/results/parts/gat_n100_f050.csv
GAT,100,5,f050,ttd300_n100_L5_f050,183.0,-68814.1622,432.0306,,128,GAT/results/parts/gat_n100_f050.csv
GAT,100,1,f075,ttd300_n100_L1_f075,295.0,-75747.4955,1138.9118,,128,GAT/results/parts/gat_n100_f075.csv
GAT,100,2,f075,ttd300_n100_L2_f075,292.0,-57309.692,1387.7809,,128,GAT/results/parts/gat_n100_f075.csv
GAT,100,3,f075,ttd300_n100_L3_f075,282.0,-55739.3684,947.2298,,128,GAT/results/parts/gat_n100_f075.csv
GAT,100,4,f075,ttd300_n100_L4_f075,278.0,-63439.4449,1080.9176,,128,GAT/results/parts/gat_n100_f075.csv
GAT,100,5,f075,ttd300_n100_L5_f075,274.0,-74400.3126,1160.8581,,128,GAT/results/parts/gat_n100_f075.csv
GAT,100,1,f100,ttd300_n100_L1_f100,393.0,-68298.5765,2037.6212,,128,GAT/results/parts/gat_n100_f100.csv
GAT,100,2,f100,ttd300_n100_L2_f100,390.0,-57309.692,1911.3203,,128,GAT/results/parts/gat_n100_f100.csv
GAT,100,3,f100,ttd300_n100_L3_f100,376.0,-61569.365,2151.2005,,128,GAT/results/parts/gat_n100_f100.csv
GAT,100,4,f100,ttd300_n100_L4_f100,371.0,-60500.6752,3402.8086,,128,GAT/results/parts/gat_n100_f100.csv
GAT,100,5,f100,ttd300_n100_L5_f100,366.0,-63612.29,1709.1134,,128,GAT/results/parts/gat_n100_f100.csv
GAT,10,1,f025,ttd300_n10_L1_f025,76.0,-45243.1965,57.8658,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,1,f050,ttd300_n10_L1_f050,153.0,-42291.7217,41.8532,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,1,f075,ttd300_n10_L1_f075,230.0,-36017.2655,27.4229,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,1,f100,ttd300_n10_L1_f100,306.0,-30427.4465,27.2984,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,2,f025,ttd300_n10_L2_f025,68.0,-35485.5482,23.4282,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,2,f050,ttd300_n10_L2_f050,135.0,-31974.7911,27.4308,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,2,f075,ttd300_n10_L2_f075,202.0,-30157.1666,27.7405,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,2,f100,ttd300_n10_L2_f100,270.0,-21652.1846,28.3172,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,3,f025,ttd300_n10_L3_f025,75.0,-46605.8455,24.6043,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,3,f050,ttd300_n10_L3_f050,150.0,-43800.7035,22.3079,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,3,f075,ttd300_n10_L3_f075,225.0,-40699.5969,28.1757,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,3,f100,ttd300_n10_L3_f100,300.0,-28568.8481,27.7887,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,4,f025,ttd300_n10_L4_f025,63.0,-39204.872,24.5137,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,4,f050,ttd300_n10_L4_f050,126.0,-36633.872,24.1287,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,4,f075,ttd300_n10_L4_f075,189.0,-23642.3451,24.7634,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,4,f100,ttd300_n10_L4_f100,252.0,-22168.452,26.7454,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,5,f025,ttd300_n10_L5_f025,70.0,-43130.5484,24.3446,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,5,f050,ttd300_n10_L5_f050,139.0,-38700.5448,24.9613,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,5,f075,ttd300_n10_L5_f075,208.0,-31116.3078,29.2477,,256,GAT/results/parts/gat_n10_all.csv
GAT,10,5,f100,ttd300_n10_L5_f100,278.0,-29466.3078,26.3725,,256,GAT/results/parts/gat_n10_all.csv
GAT,20,1,f025,ttd300_n20_L1_f025,96.0,-62014.1624,105.0782,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,1,f050,ttd300_n20_L1_f050,192.0,-54062.4085,68.6936,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,1,f075,ttd300_n20_L1_f075,288.0,-47405.0895,94.0663,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,1,f100,ttd300_n20_L1_f100,384.0,-34491.3993,105.6432,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,2,f025,ttd300_n20_L2_f025,75.0,-45564.9924,54.2531,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,2,f050,ttd300_n20_L2_f050,150.0,-42304.3051,56.1779,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,2,f075,ttd300_n20_L2_f075,224.0,-36259.769,68.8061,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,2,f100,ttd300_n20_L2_f100,299.0,-35941.8894,159.1798,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,3,f025,ttd300_n20_L3_f025,89.0,-58632.805,95.9589,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,3,f050,ttd300_n20_L3_f050,178.0,-55534.5645,143.6068,,256,GAT/results/parts/gat_n20_all.csv
GAT,20,3,f075,ttd300_n20_L3_f075,268.0,-44663.5284,119.1637,,256,GAT/results/parts/gat_n20_all.csv
